-0.0298749	0.00273716	0.00135424
-0.0157292	-0.0255459	0.0110481
-0.0299998	9.70386e-05	-0.00291597
-0.0156761	-0.0255785	0.00569288
-0.0173609	-0.0244663	0.00568767
-0.0190133	-0.0232055	0.00559603
-0.0205374	-0.0218682	0.00542252
-0.0219121	-0.0204905	0.00517837
-0.0231806	-0.0190436	0.00486288
-0.0243942	-0.017462	0.00445885
-0.0255563	-0.0157123	0.00394919
-0.0265265	-0.0140123	0.00339799
-0.0273899	-0.0122392	0.00276957
-0.0280644	-0.010602	0.00214409
-0.0286583	-0.00887188	0.00143829
-0.0291503	-0.00708998	0.000665045
-0.029536	-0.00525591	-0.0001787
-0.0297999	-0.0034594	-0.00105166
-0.0299546	-0.00164968	-0.00197756
-0.0141786	-0.026438	0.0102129
-0.0135074	-0.0267872	0.00835561
-0.0140963	-0.026482	0.00648195
-0.029985	0.000949176	0.00233739
-0.0299882	-0.000841482	0.00327716
-0.0298804	-0.00267643	0.0041947
-0.0296594	-0.00450813	0.0050653
-0.0293025	-0.00643183	0.00593102
-0.0287987	-0.00840512	0.00676683
-0.028175	-0.0103045	0.00752007
-0.0274536	-0.0120955	0.00818241
-0.0266326	-0.0138095	0.00877031
-0.0256819	-0.0155061	0.00930475
-0.0245727	-0.01721	0.00978934
-0.0233753	-0.0188042	0.0101897
-0.0220592	-0.0203321	0.0105181
-0.0206339	-0.0217771	0.0107705
-0.0190579	-0.0231688	0.0109482
-0.0174719	-0.0243871	0.0110378
-0.029927	0.00209056	-0.00332038
-0.0297485	0.00387668	-0.00220912
-0.0297225	0.00407119	-0.000218981
-0.0167593	-0.0270712	0.00639828
-0.0178303	-0.0286168	0.00708759
-0.0188559	-0.0302031	0.00775004
-0.019874	-0.0319442	0.00842324
-0.0207827	-0.0337311	0.00905552
-0.0215639	-0.0355683	0.00964748
-0.0221999	-0.0374867	0.0102034
-0.0226486	-0.0394128	0.0107003
-0.0229091	-0.0412922	0.0111319
-0.0230092	-0.0432596	0.0115297
-0.0229693	-0.0451571	0.0118681
-0.022807	-0.0470883	0.0121696
-0.0225225	-0.0491176	0.012443
-0.022154	-0.0510905	0.0126697
-0.0217239	-0.0530138	0.0128559
-0.021189	-0.0551151	0.013022
-0.0206383	-0.0570794	0.0131441
-0.0200301	-0.0591066	0.0132384
-0.0193953	-0.0611273	0.0133025
-0.0187619	-0.0630943	0.0133381
-0.0181226	-0.0650715	0.0133493
-0.0175262	-0.0669443	0.0133394
-0.0169134	-0.0689394	0.0133099
-0.0163582	-0.0708631	0.013266
-0.0158642	-0.0727431	0.0132116
-0.0153985	-0.0748023	0.0131429
-0.0150456	-0.0768132	0.0130716
-0.0148315	-0.0788556	0.0130028
-0.0148243	-0.0808566	0.0129503
-0.0150966	-0.0828127	0.0129265
-0.0157549	-0.0846603	0.0129509
-0.0168745	-0.0862993	0.0130374
-0.0183756	-0.0876902	0.0131704
-0.0200034	-0.0887812	0.0133141
-0.0217745	-0.0897026	0.0134616
-0.0236204	-0.0904751	0.013602
-0.0255723	-0.091145	0.0137338
-0.0275752	-0.0917146	0.0138505
-0.0296226	-0.092199	0.0139498
-0.0315472	-0.0925797	0.0140243
-0.0334976	-0.0929026	0.0140814
-0.0356335	-0.0931926	0.0141227
-0.0376679	-0.0934129	0.0141419
-0.0396215	-0.0935759	0.0141416
-0.0417191	-0.0936988	0.0141213
-0.0437204	-0.0937662	0.0140835
-0.045722	-0.0937853	0.0140282
-0.0476747	-0.0937576	0.0139579
-0.0498022	-0.0936752	0.0138632
-0.0517623	-0.0935508	0.0137595
-0.0538525	-0.0933667	0.0136316
-0.0559002	-0.0931343	0.0134889
-0.0579989	-0.0928419	0.013325
-0.0598944	-0.0925299	0.0131613
-0.0619573	-0.0921375	0.0129664
-0.0639742	-0.0916993	0.0127586
-0.0658625	-0.0912399	0.0125488
-0.0679961	-0.0906624	0.0122938
-0.0700484	-0.0900456	0.01203
-0.0720247	-0.0893923	0.0117582
-0.0738509	-0.0887347	0.0114909
-0.0756291	-0.0880422	0.011215
-0.0774062	-0.0872965	0.0109234
-0.0792279	-0.0864736	0.0106072
-0.0810061	-0.0856102	0.0102809
-0.0827785	-0.0846867	0.0099374
-0.0846331	-0.0836482	0.00955732
-0.0863605	-0.0826092	0.00918298
-0.0881356	-0.0814629	0.00877638
-0.0898647	-0.0802622	0.0083571
-0.0914528	-0.0790786	0.00794994
-0.0930082	-0.0778361	0.00752864
-0.0945741	-0.0764917	0.00707946
-0.0960283	-0.0751483	0.00663714
-0.0974525	-0.0737315	0.0061773
-0.0989029	-0.0721694	0.00567793
-0.10024	-0.0706024	0.00518544
-0.101532	-0.0689491	0.00467513
-0.102705	-0.0673051	0.00417664
-0.103775	-0.0656559	0.00368551
-0.104824	-0.0638653	0.00316267
-0.105762	-0.0620746	0.00265063
-0.106576	-0.0603258	0.00216084
-0.107301	-0.0585597	0.00167649
-0.107968	-0.0566812	0.00117297
-0.108573	-0.0546554	0.000643208
-0.109043	-0.0527434	0.000154277
-0.10944	-0.0507293	-0.000350718
-0.109726	-0.0488375	-0.000816743
-0.109937	-0.0468588	-0.00129637
-0.110064	-0.0448798	-0.00176889
-0.110111	-0.0428495	-0.00224703
-0.110079	-0.0409441	-0.00269026
-0.109977	-0.0390393	-0.00312832
-0.10979	-0.0369993	-0.00359201
-0.109525	-0.0349705	-0.00404766
-0.109207	-0.0330747	-0.00446861
-0.10882	-0.0311804	-0.00488457
-0.108353	-0.0292418	-0.00530554
-0.107797	-0.0272471	-0.00573365
-0.107179	-0.0253045	-0.00614542
-0.106501	-0.023406	-0.00654252
-0.105768	-0.0215535	-0.00692452
-0.105006	-0.0198022	-0.00728026
