5.69068	5	1.1963
5.70414	5.01117	1.1963
5.69169	5.00357	1.1963
5.69407	5.00645	1.1963
5.69712	5.0086	1.1963
5.70054	5.01012	1.1963
5.70414	4.98883	1.1963
5.70054	4.98988	1.1963
5.69712	4.9914	1.1963
5.69407	4.99355	1.1963
5.69169	4.99643	1.1963
5.70414	5	1.20747
5.70414	5.01031	1.19965
5.70414	5.00895	1.20283
5.70414	5.00653	1.20525
5.70414	5.00335	1.20661
5.70414	4.99665	1.20661
5.70414	4.99347	1.20525
5.70414	4.99105	1.20283
5.70414	4.98969	1.19965
6.10866	5.00387	1.1963
6.10866	5	1.20017
6.10866	4.99613	1.1963
5.69244	5	1.19947
5.69463	5	1.20234
5.69754	5	1.20449
5.70078	5	1.2061
5.70933	5	1.20849
5.71461	5	1.20929
5.71994	5	1.21001
5.72532	5	1.21068
5.73075	5	1.2113
5.73623	5	1.21186
5.74176	5	1.21237
5.74733	5	1.21284
5.75296	5	1.21328
5.75863	5	1.21367
5.76435	5	1.21404
5.77012	5	1.21437
5.77594	5	1.21468
5.7818	5	1.21496
5.78772	5	1.21522
5.79368	5	1.21545
5.79969	5	1.21566
5.80574	5	1.21585
5.81185	5	1.21602
5.81801	5	1.21616
5.82421	5	1.21629
5.83047	5	1.21638
5.83678	5	1.21646
5.84314	5	1.21651
5.84955	5	1.21653
5.85601	5	1.21653
5.86252	5	1.2165
5.86908	5	1.21644
5.8757	5	1.21635
5.88237	5	1.21623
5.88909	5	1.21607
5.89586	5	1.21589
5.90269	5	1.21568
5.90957	5	1.21543
5.9165	5	1.21514
5.92349	5	1.21483
5.93054	5	1.21449
5.93763	5	1.21411
5.94479	5	1.2137
5.952	5	1.21327
5.95926	5	1.21281
5.96659	5	1.21233
5.97397	5	1.21182
5.9814	5	1.21129
5.9889	5	1.21074
5.99645	5	1.21017
6.00407	5	1.20958
6.01174	5	1.20898
6.01948	5	1.20836
6.02727	5	1.20772
6.03513	5	1.20707
6.04305	5	1.20641
6.05103	5	1.20572
6.05908	5	1.20502
6.06718	5	1.20429
6.07535	5	1.20353
6.08359	5	1.20275
6.09188	5	1.20194
6.10024	5	1.20108
6.14376	5	1.1963
6.11744	5	1.1992
6.12621	5	1.19823
6.13499	5	1.19726
5.70933	4.98781	1.1963
5.71461	4.98701	1.1963
5.71994	4.98629	1.1963
5.72532	4.98562	1.1963
5.73075	4.985	1.1963
5.73623	4.98444	1.1963
5.74176	4.98393	1.1963
5.74733	4.98346	1.1963
5.75296	4.98302	1.1963
5.75863	4.98263	1.1963
5.76435	4.98226	1.1963
5.77012	4.98193	1.1963
5.77594	4.98162	1.1963
5.7818	4.98134	1.1963
5.78772	4.98108	1.1963
5.79368	4.98085	1.1963
5.79969	4.98064	1.1963
5.80574	4.98045	1.1963
5.81185	4.98028	1.1963
5.81801	4.98014	1.1963
5.82421	4.98001	1.1963
5.83047	4.97992	1.1963
5.83678	4.97984	1.1963
5.84314	4.97979	1.1963
5.84955	4.97977	1.1963
5.85601	4.97977	1.1963
5.86252	4.9798	1.1963
5.86908	4.97986	1.1963
5.8757	4.97995	1.1963
5.88237	4.98007	1.1963
5.88909	4.98023	1.1963
5.89586	4.98041	1.1963
5.90269	4.98062	1.1963
5.90957	4.98087	1.1963
5.9165	4.98116	1.1963
5.92349	4.98147	1.1963
5.93054	4.98181	1.1963
