0.770887 -0.248208 0
0.767593 -0.248208 0
0.764312 -0.248208 0
0.761081 -0.248208 0
0.757897 -0.248208 0
0.754752 -0.248208 0
0.751603 -0.248208 0
0.748442 -0.248208 0
0.745323 -0.248208 0
0.742284 -0.248208 0
0.739222 -0.248208 0
0.73617 -0.248208 0
0.733123 -0.248208 0
0.73011 -0.248208 0
0.727252 -0.248208 0
0.724399 -0.248208 0
0.721501 -0.248208 0
0.718713 -0.248208 0
0.715929 -0.248208 0
0.713198 -0.248208 0
0.710426 -0.248208 0
0.707761 -0.248208 0
0.705336 -0.248208 0
0.694062 -0.248208 0
0.682994 -0.233589 0
0.672089 -0.218693 0
0.661643 -0.203527 0
0.651573 -0.188097 0
0.641831 -0.172413 0
0.632438 -0.156483 0
0.621809 -0.140316 0
0.611194 -0.123924 0
0.59817 -0.107318 0
0.58119 -0.0905092 0
0.562744 -0.0735108 0
0.543654 -0.056336 0
0.524844 -0.0389986 0
0.504109 -0.0215132 0
0.481921 -0.00389484 0
0.460497 0.013841 0
0.440146 0.0316783 0
0.419394 0.0496009 0
0.397333 0.0675919 0
0.373736 0.0856347 0
0.353369 0.103712 0
0.33451 0.121806 0
0.314773 0.139901 0
0.293153 0.157978 0
0.271146 0.176021 0
0.250756 0.194012 0
0.232742 0.211935 0
0.215145 0.229772 0
0.197288 0.247508 0
0.180017 0.265126 0
0.163589 0.282612 0
0.146933 0.299949 0
0.130509 0.317124 0
0.113586 0.334122 0
0.0972015 0.350931 0
0.0807151 0.367537 0
0.0643617 0.383929 0
0.0483437 0.400096 0
0.0327042 0.416026 0
0.0173008 0.43171 0
0.0022405 0.44714 0
-0.0125673 0.462306 0
-0.0271559 0.477202 0
-0.0413755 0.491821 0
-0.0777519 0.491821 0
-0.114975 0.491821 0
-0.152774 0.491821 0
-0.191555 0.491821 0
-0.231041 0.491821 0
-0.270622 0.491821 0
-0.311289 0.491821 0
-0.352759 0.491821 0
-0.394786 0.491821 0
-0.437166 0.491821 0
-0.479462 0.491821 0
-0.522163 0.491821 0
-0.564722 0.491821 0
-0.606843 0.491821 0
-0.649266 0.491821 0
-0.691328 0.491821 0
-0.732908 0.491821 0
-0.773743 0.491821 0
-0.813914 0.491821 0
-0.853144 0.491821 0
-0.891351 0.491821 0
-0.928657 0.491821 0
-0.965203 0.491821 0
-1.00074 0.491821 0
-1 0.458823 0
-1 0.424441 0
-1 0.388774 0
-1 0.35194 0
-1 0.31408 0
-1 0.275351 0
-1 0.235928 0
-1 0.195999 0
-1 0.155762 0
-1 0.115422 0
-1 0.0751859 0
-1 0.035257 0
-1 -0.00416594 0
-1 -0.0428949 0
-1 -0.0807554 0
-1 -0.117589 0
-1 -0.153256 0
-1 -0.187638 0
0.807839 -0.633167 0
0.807404 -0.633185 0
0.806305 -0.635872 0
0.805935 -0.636076 0
0.803371 -0.638772 0
0.802183 -0.639812 0
0.8005 -0.641166 0
0.798883 -0.642404 0
0.796918 -0.644153 0
0.795999 -0.644455 0
0.796117 -0.642538 0
0.793637 -0.644121 0
0.792432 -0.64424 0
0.791371 -0.643882 0
0.790266 -0.643421 0
0.788971 -0.643037 0
0.787463 -0.642878 0
0.784814 -0.644177 0
0.783321 -0.644009 0
0.783594 -0.641257 0
0.781572 -0.641449 0
0.779256 -0.642007 0
0.778172 -0.64092 0
0.775969 -0.6412 0
0.77563 -0.639062 0
0.773291 -0.639378 0
0.770835 -0.639835 0
0.770818 -0.637276 0
0.768539 -0.637411 0
0.768515 -0.634827 0
0.766154 -0.635067 0
0.765752 -0.633017 0
0.764633 -0.631856 0
0.763297 -0.630998 0
0.762458 -0.629729 0
0.759976 -0.63114 0
0.757985 -0.62853 0
0.756605 -0.625772 0
0.755395 -0.622667 0
0.754398 -0.619228 0
0.75145 -0.617929 0
0.748963 -0.616084 0
0.748812 -0.611519 0
0.746608 -0.609368 0
0.744713 -0.606768 0
0.743455 -0.603448 0
0.740671 -0.601815 0
0.738635 -0.599344 0
0.737183 -0.59629 0
0.735991 -0.592905 0
0.733652 -0.590769 0
0.731891 -0.588001 0
0.730334 -0.584974 0
0.727407 -0.583366 0
0.724881 -0.581294 0
0.723182 -0.578371 0
0.720477 -0.576568 0
0.718544 -0.573912 0
0.717129 -0.5707 0
0.714472 -0.568879 0
0.71193 -0.566829 0
0.709792 -0.564356 0
0.708339 -0.561196 0
0.705661 -0.55931 0
0.703187 -0.55715 0
0.701084 -0.554626 0
0.69777 -0.553273 0
0.695318 -0.551075 0
0.693794 -0.547997 0
0.690866 -0.546355 0
0.688106 -0.54446 0
0.685732 -0.542183 0
0.683952 -0.539375 0
0.681205 -0.537522 0
0.679197 -0.534975 0
0.677647 -0.531974 0
0.675016 -0.530057 0
0.672469 -0.527976 0
0.670338 -0.525496 0
0.667425 -0.523812 0
0.665 -0.521656 0
0.662633 -0.519423 0
0.660348 -0.517151 0
0.656565 -0.516127 0
0.654665 -0.513456 0
0.65301 -0.510591 0
0.650358 -0.508672 0
0.647873 -0.506543 0
0.645811 -0.504033 0
0.643075 -0.5022 0
0.640735 -0.499988 0
0.638717 -0.497464 0
0.635746 -0.495813 0
0.632919 -0.493999 0
0.630598 -0.491802 0
0.62889 -0.489092 0
0.626222 -0.487217 0
0.623919 -0.485032 0
0.621953 -0.48254 0
0.618889 -0.480941 0
0.616145 -0.479087 0
0.61413 -0.476624 0
0.611246 -0.474915 0
0.608372 -0.473175 0
0.605602 -0.471369 0
0.603479 -0.469101 0
0.600716 -0.467338 0
0.598434 -0.465207 0
0.596369 -0.46287 0
0.593425 -0.461214 0
0.590929 -0.459261 0
0.58894 -0.45688 0
0.585913 -0.455284 0
0.58318 -0.453512 0
0.58105 -0.451262 0
0.577873 -0.449782 0
0.574879 -0.448204 0
0.572418 -0.446263 0
0.570435 -0.443959 0
0.567831 -0.44213 0
0.565552 -0.44007 0
0.563391 -0.437873 0
0.560396 -0.436261 0
0.557818 -0.434439 0
0.555815 -0.432162 0
0.552962 -0.430481 0
0.550239 -0.428738 0
0.547937 -0.426672 0
0.54486 -0.425136 0
0.542006 -0.423528 0
0.539622 -0.421639 0
0.537533 -0.419496 0
0.53459 -0.417881 0
0.531972 -0.416141 0
0.529848 -0.414025 0
0.526919 -0.412405 0
0.524276 -0.410676 0
0.522087 -0.408598 0
0.519127 -0.40698 0
0.516181 -0.405411 0
0.513671 -0.403568 0
0.510659 -0.402032 0
0.507694 -0.400532 0
0.504945 -0.398948 0
0.502619 -0.397071 0
0.499465 -0.395606 0
0.49651 -0.394142 0
0.493992 -0.39244 0
0.49044 -0.391312 0
0.487975 -0.389635 0
0.485762 -0.387681 0
0.482975 -0.386042 0
0.48023 -0.384418 0
0.477738 -0.382615 0
0.474816 -0.38104 0
0.471983 -0.379501 0
0.46922 -0.377937 0
0.466769 -0.376203 0
0.463707 -0.374728 0
0.460981 -0.373228 0
0.458714 -0.371411 0
0.455932 -0.369791 0
0.453198 -0.368187 0
0.450594 -0.366491 0
0.447421 -0.365013 0
0.444046 -0.363835 0
0.44177 -0.362079 0
0.438868 -0.360505 0
0.435873 -0.359028 0
0.432886 -0.357612 0
0.4303 -0.356059 0
0.427366 -0.354577 0
0.424672 -0.353088 0
0.422155 -0.351459 0
0.41914 -0.349959 0
0.416229 -0.348565 0
0.413677 -0.346994 0
0.410784 -0.345489 0
0.408132 -0.344019 0
0.405656 -0.342359 0
0.402616 -0.340789 0
0.399521 -0.339375 0
0.39661 -0.337986 0
0.394011 -0.336464 0
0.390997 -0.334953 0
0.388034 -0.333542 0
0.385292 -0.332071 0
0.382111 -0.330651 0
0.379201 -0.329381 0
0.376683 -0.327884 0
0.37365 -0.326374 0
0.370623 -0.325014 0
0.367906 -0.323565 0
0.364861 -0.322074 0
0.361807 -0.320744 0
0.35884 -0.319467 0
0.356207 -0.318103 0
0.353163 -0.316678 0
0.35028 -0.315424 0
0.347686 -0.314048 0
0.344721 -0.312582 0
0.341877 -0.31126 0
0.339208 -0.309837 0
0.336068 -0.308298 0
0.332872 -0.307002 0
0.32996 -0.305842 0
0.327375 -0.304554 0
0.324342 -0.303096 0
0.321365 -0.301819 0
0.318627 -0.300525 0
0.31551 -0.299082 0
0.312522 -0.297901 0
0.309835 -0.296675 0
0.306796 -0.295251 0
0.303834 -0.294032 0
0.301084 -0.292774 0
0.297994 -0.291304 0
0.294773 -0.290082 0
0.291966 -0.289072 0
0.289261 -0.287909 0
0.28622 -0.286544 0
0.283277 -0.285464 0
0.28058 -0.284367 0
0.277625 -0.283026 0
0.274775 -0.281906 0
0.272062 -0.280746 0
0.269063 -0.279347 0
0.266158 -0.278192 0
0.2634 -0.277004 0
0.260306 -0.275493 0
0.25724 -0.274225 0
0.254234 -0.273065 0
0.251374 -0.27189 0
0.248314 -0.270443 0
0.245243 -0.269249 0
0.242328 -0.268092 0
0.23919 -0.266644 0
0.235948 -0.265598 0
0.23323 -0.264857 0
0.23017 -0.263597 0
0.227204 -0.262536 0
0.224373 -0.261494 0
0.221239 -0.260005 0
0.218134 -0.258805 0
0.215081 -0.257782 0
0.212183 -0.256775 0
0.209108 -0.255424 0
0.206097 -0.25447 0
0.203209 -0.253519 0
0.200051 -0.252024 0
0.196891 -0.250885 0
0.193959 -0.250058 0
0.190834 -0.248823 0
0.187835 -0.248016 0
0.184971 -0.247225 0
0.181845 -0.245854 0
0.178744 -0.244749 0
0.175747 -0.243947 0
0.172877 -0.243225 0
0.169774 -0.241892 0
0.166729 -0.240903 0
0.163803 -0.240086 0
0.160666 -0.238591 0
0.157425 -0.237381 0
0.154527 -0.236938 0
0.151377 -0.235697 0
0.148276 -0.234661 0
0.145291 -0.233829 0
0.142118 -0.232365 0
0.138975 -0.231358 0
0.135896 -0.230757 0
0.13293 -0.230197 0
0.129787 -0.228896 0
0.126655 -0.227942 0
0.123658 -0.227263 0
0.120533 -0.225989 0
0.117406 -0.22506 0
0.114385 -0.224238 0
0.111235 -0.222831 0
0.108079 -0.221786 0
0.105033 -0.220964 0
0.101817 -0.219527 0
0.0986318 -0.218748 0
0.0955939 -0.21846 0
0.0923245 -0.217454 0
0.0891961 -0.216816 0
0.0861134 -0.216419 0
0.0831187 -0.216175 0
0.0799646 -0.215157 0
0.0768722 -0.214472 0
0.0738838 -0.213952 0
0.0707699 -0.212771 0
0.0677049 -0.211947 0
0.064701 -0.211258 0
0.0615616 -0.2098 0
0.0584158 -0.208581 0
0.0554746 -0.208535 0
0.0523548 -0.207193 0
0.0493288 -0.20603 0
0.046276 -0.205388 0
0.0432777 -0.205043 0
0.0401594 -0.203847 0
0.037092 -0.203272 0
0.0340973 -0.203014 0
0.0309838 -0.201789 0
0.0279601 -0.201025 0
0.0249757 -0.200655 0
0.0219222 -0.199061 0
0.01894 -0.197931 0
0.0159384 -0.197631 0
0.0129762 -0.197545 0
0.0099874 -0.196178 0
0.00706055 -0.195283 0
0.00409676 -0.195013 0
0.00110669 -0.193412 0
-0.00180235 -0.192273 0
-0.00471099 -0.191884 0
-0.00768002 -0.190299 0
-0.0104613 -0.188758 0
-0.0132817 -0.187481 0
-0.016168 -0.186809 0
-0.0189606 -0.184874 0
-0.0217554 -0.18361 0
-0.0245755 -0.18286 0
-0.0273226 -0.180703 0
-0.0300755 -0.179047 0
-0.0330352 -0.178119 0
-0.0359434 -0.177448 0
-0.0387616 -0.175327 0
-0.0417757 -0.173786 0
-0.044739 -0.172622 0
-0.0474858 -0.169882 0
-0.0503833 -0.167434 0
-0.0535116 -0.165058 0
-0.0566442 -0.162708 0
-0.059321 -0.16041 0
-0.0614233 -0.156273 0
-0.0638766 -0.152491 0
-0.0663778 -0.148989 0
-0.0686898 -0.145454 0
-0.0708159 -0.141824 0
-0.0723713 -0.138502 0
-0.0730228 -0.133696 0
-0.0740069 -0.129058 0
-0.0749203 -0.124429 0
-0.075773 -0.119903 0
-0.0764235 -0.11589 0
-0.0766582 -0.112567 0
-0.0762094 -0.109843 0
-0.0750685 -0.105929 0
-0.074316 -0.102234 0
-0.073607 -0.0988186 0
-0.0728448 -0.0959136 0
-0.071535 -0.0938982 0
-0.06981 -0.090899 0
-0.068517 -0.0881855 0
-0.0670512 -0.0858069 0
-0.0652737 -0.0838292 0
-0.0631 -0.0807482 0
-0.0613299 -0.077573 0
-0.0596318 -0.0746865 0
-0.0577977 -0.0725828 0
-0.0555068 -0.0696037 0
-0.0535826 -0.0668344 0
-0.0516574 -0.064455 0
-0.0495706 -0.0627524 0
-0.0469847 -0.0600752 0
-0.0446565 -0.0574673 0
-0.0423609 -0.0551157 0
-0.0400559 -0.0533581 0
-0.0372359 -0.0506378 0
-0.0347558 -0.0480868 0
-0.0323249 -0.0463764 0
-0.029372 -0.0437078 0
-0.0267912 -0.0412602 0
-0.0242421 -0.0392861 0
-0.021611 -0.0377071 0
-0.0183645 -0.0350329 0
-0.0153582 -0.0317616 0
-0.012999 -0.0302361 0
-0.0104143 -0.029143 0
-0.00724501 -0.0271137 0
-0.00432086 -0.0252268 0
-0.00149471 -0.0240395 0
0.00194515 -0.0219481 0
0.00516867 -0.0197838 0
0.00820961 -0.0179947 0
0.0110841 -0.0169422 0
0.0146071 -0.0150488 0
0.0179333 -0.013167 0
0.0211104 -0.0116217 0
0.0240746 -0.0107317 0
0.0277077 -0.00903939 0
0.0310839 -0.00744082 0
0.034193 -0.00655437 0
0.0380537 -0.00479163 0
0.0416496 -0.00304913 0
0.0449675 -0.00180436 0
0.0480446 -0.00124251 0
0.0518113 7.49346e-05 0
0.0553477 0.00135806 0
0.0586838 0.00228198 0
0.0617713 0.00258391 0
0.0656567 0.00365885 0
0.069355 0.00472459 0
0.0726722 0.0051487 0
0.0768304 0.0063985 0
0.080717 0.00764622 0
0.0841252 0.00829049 0
0.087163 0.00816714 0
0.0910137 0.0087653 0
0.0947045 0.00935264 0
0.0982011 0.00968634 0
0.101346 0.00947686 0
0.10533 0.00996968 0
0.109043 0.0103718 0
0.112261 0.0100827 0
0.116324 0.0104469 0
0.120696 0.0113169 0
0.124073 0.0112285 0
0.127171 0.0106328 0
0.131128 0.0106953 0
0.134887 0.0107143 0
0.138548 0.0105567 0
0.141844 0.0100356 0
0.145992 0.0100742 0
0.149912 0.0100981 0
0.153148 0.00947314 0
0.157125 0.0093372 0
0.160781 0.00911136 0
0.164185 0.00861536 0
0.167117 0.00762221 0
0.170892 0.0071254 0
0.174645 0.00669386 0
0.178131 0.00610898 0
0.180872 0.00490123 0
0.184515 0.0041511 0
0.188032 0.00338146 0
0.191122 0.00228473 0
0.195029 0.00160496 0
0.198731 0.000935266 0
0.202174 9.34259e-05 0
0.205117 -0.00110683 0
0.209178 -0.0018209 0
0.212923 -0.00254961 0
0.215764 -0.00386546 0
0.219459 -0.00481122 0
0.222927 -0.00575164 0
0.226201 -0.00681132 0
0.228938 -0.00819254 0
0.232758 -0.00915727 0
0.236025 -0.0101895 0
0.238376 -0.0118251 0
0.241611 -0.0131446 0
0.244708 -0.0144613 0
0.247708 -0.015849 0
0.250282 -0.0174698 0
0.25396 -0.0187484 0
0.257306 -0.0199769 0
0.25985 -0.0216064 0
0.263437 -0.022948 0
0.266712 -0.0242301 0
0.269196 -0.0259206 0
0.272606 -0.0273682 0
0.275873 -0.0287129 0
0.278755 -0.0301772 0
0.281039 -0.0319612 0
0.284268 -0.0335309 0
0.287231 -0.035037 0
0.289593 -0.036842 0
0.292875 -0.0384616 0
0.296043 -0.0399301 0
0.298695 -0.0415167 0
0.300706 -0.0434528 0
0.303645 -0.0452552 0
0.306393 -0.0469851 0
0.308683 -0.048911 0
0.311863 -0.0507261 0
0.315006 -0.052369 0
0.317809 -0.0540361 0
0.320065 -0.0558909 0
0.323187 -0.0577116 0
0.326109 -0.0593916 0
0.328395 -0.0612578 0
0.331258 -0.0631379 0
0.333889 -0.0649349 0
0.336185 -0.0668967 0
0.339278 -0.0688353 0
0.342295 -0.0705511 0
0.344927 -0.0722809 0
0.347051 -0.0741966 0
0.349966 -0.0761714 0
0.352704 -0.0779857 0
0.355051 -0.0798867 0
0.358581 -0.0817838 0
0.361154 -0.0834588 0
0.36353 -0.085281 0
0.365517 -0.0872389 0
0.368236 -0.0892902 0
0.370767 -0.091161 0
0.372873 -0.093129 0
0.375712 -0.0952156 0
0.378321 -0.0970515 0
0.380332 -0.0990215 0
0.383006 -0.101157 0
0.385629 -0.103081 0
0.388027 -0.104982 0
0.390057 -0.106977 0
0.392711 -0.109155 0
0.395169 -0.111102 0
0.397182 -0.113136 0
0.399822 -0.1154 0
0.402485 -0.117429 0
0.404702 -0.119442 0
0.40737 -0.121668 0
0.409957 -0.123605 0
0.41234 -0.125494 0
0.41438 -0.127443 0
0.416977 -0.129659 0
0.419391 -0.131543 0
0.421318 -0.133482 0
0.42368 -0.135725 0
0.426044 -0.137798 0
0.428156 -0.139907 0
0.430638 -0.142292 0
0.433164 -0.144421 0
0.43565 -0.146466 0
0.437808 -0.148446 0
0.440308 -0.150726 0
0.442704 -0.152654 0
0.444754 -0.1546 0
0.447162 -0.156905 0
0.449497 -0.158899 0
0.451548 -0.160925 0
0.454042 -0.1634 0
0.456582 -0.165486 0
0.458844 -0.167319 0
0.460834 -0.169251 0
0.46324 -0.171675 0
0.465652 -0.173732 0
0.467716 -0.175639 0
0.470032 -0.177966 0
0.472283 -0.179956 0
0.474308 -0.181982 0
0.47665 -0.184536 0
0.479315 -0.186865 0
0.481528 -0.188566 0
0.483531 -0.190495 0
0.485733 -0.192903 0
0.487979 -0.195122 0
0.490082 -0.197306 0
0.492361 -0.199947 0
0.49476 -0.202257 0
0.496951 -0.204358 0
0.499267 -0.206935 0
0.501639 -0.209069 0
0.503968 -0.211086 0
0.50612 -0.213061 0
0.508358 -0.215479 0
0.510632 -0.217447 0
0.512742 -0.219422 0
0.514956 -0.222074 0
0.517459 -0.224539 0
0.519711 -0.226146 0
0.521981 -0.228481 0
0.524208 -0.230555 0
0.526415 -0.232685 0
0.528543 -0.234898 0
0.530734 -0.237841 0
0.533129 -0.239755 0
0.535321 -0.241734 0
0.537505 -0.244352 0
0.539809 -0.246619 0
0.542018 -0.248691 0
0.544182 -0.251434 0
0.546556 -0.253953 0
0.548992 -0.255654 0
0.551248 -0.257493 0
0.553459 -0.259995 0
0.555826 -0.262036 0
0.558111 -0.263872 0
0.560333 -0.266382 0
0.562672 -0.268472 0
0.564938 -0.270372 0
0.56713 -0.272959 0
0.56941 -0.275208 0
0.571731 -0.277407 0
0.573936 -0.279533 0
0.576004 -0.282243 0
0.578355 -0.284435 0
0.580662 -0.286388 0
0.582814 -0.289064 0
0.585173 -0.291249 0
0.587514 -0.293141 0
0.589699 -0.295803 0
0.592027 -0.298053 0
0.594347 -0.299979 0
0.596548 -0.302607 0
0.598822 -0.304935 0
0.601163 -0.307037 0
0.603529 -0.308873 0
0.6056 -0.311676 0
0.607785 -0.314413 0
0.610296 -0.315907 0
0.612601 -0.318355 0
0.614965 -0.32037 0
0.617295 -0.322235 0
0.619333 -0.325083 0
0.621456 -0.327688 0
0.623772 -0.329926 0
0.62611 -0.331881 0
0.628123 -0.33469 0
0.630466 -0.336866 0
0.632932 -0.338626 0
0.635027 -0.341427 0
0.63734 -0.343719 0
0.639831 -0.34544 0
0.642046 -0.34809 0
0.644283 -0.350488 0
0.64661 -0.352733 0
0.648979 -0.35464 0
0.65107 -0.357316 0
0.653515 -0.359323 0
0.65595 -0.361164 0
0.657873 -0.364144 0
0.659767 -0.36719 0
0.662378 -0.36871 0
0.664512 -0.371476 0
0.666704 -0.373904 0
0.669175 -0.375835 0
0.671773 -0.377419 0
0.673852 -0.380139 0
0.676239 -0.382276 0
0.67891 -0.383761 0
0.68125 -0.3862 0
0.68367 -0.388232 0
0.686049 -0.390139 0
0.687993 -0.393055 0
0.69006 -0.395664 0
0.692294 -0.397817 0
0.694201 -0.400882 0
0.696329 -0.403459 0
0.698756 -0.405589 0
0.701305 -0.407326 0
0.70348 -0.410031 0
0.705909 -0.412173 0
0.708356 -0.414035 0
0.710574 -0.41676 0
0.713108 -0.418759 0
0.715735 -0.420356 0
0.717765 -0.423318 0
0.719592 -0.426488 0
0.722281 -0.4278 0
0.725013 -0.429015 0
0.727312 -0.431397 0
0.729669 -0.43349 0
0.731967 -0.435647 0
0.73325 -0.439428 0
0.735453 -0.441138 0
0.737795 -0.442729 0
0.739622 -0.445531 0
0.741469 -0.447956 0
0.743703 -0.449914 0
0.746182 -0.451552 0
0.748064 -0.454318 0
0.750323 -0.456359 0
0.752818 -0.457958 0
0.754727 -0.460732 0
0.756813 -0.462929 0
0.759191 -0.464531 0
0.760974 -0.467302 0
0.762896 -0.469585 0
0.765422 -0.470897 0
0.76774 -0.473358 0
0.7697 -0.475639 0
0.772055 -0.477614 0
0.77504 -0.478764 0
0.777514 -0.481194 0
0.780064 -0.483082 0
0.782748 -0.484939 0
0.785007 -0.488719 0
0.786542 -0.48983 0
0.78861 -0.490727 0
0.79042 -0.49302 0
0.791787 -0.495252 0
0.793686 -0.497237 0
0.795719 -0.499257 0
0.797096 -0.502546 0
0.799167 -0.504885 0
0.80188 -0.506586 0
0.804639 -0.509069 0
0.806382 -0.511397 0
0.809421 -0.514045 0
0.810811 -0.516173 0
0.812854 -0.518471 0
0.815199 -0.51977 0
0.817365 -0.521535 0
0.819094 -0.524485 0
0.821898 -0.526569 0
0.82449 -0.528174 0
0.826191 -0.531303 0
0.828259 -0.533503 0
0.829746 -0.535708 0
0.830352 -0.539541 0
0.83179 -0.542558 0
0.833462 -0.54523 0
0.833776 -0.549667 0
0.834757 -0.553694 0
0.836124 -0.558271 0
0.83738 -0.562277 0
0.836399 -0.566387 0
0.836398 -0.568203 0
0.835882 -0.572361 0
0.835202 -0.5742 0
0.835175 -0.576401 0
0.833827 -0.580867 0
0.833606 -0.582787 0
0.833521 -0.585268 0
0.831592 -0.588874 0
0.831232 -0.590297 0
0.831191 -0.593252 0
0.830832 -0.593306 0
0.829611 -0.596911 0
0.828602 -0.59984 0
0.827772 -0.601083 0
0.825924 -0.605389 0
0.8257 -0.606938 0
0.823949 -0.609501 0
0.821972 -0.612772 0
0.820332 -0.615428 0
0.818097 -0.619446 0
0.816364 -0.622031 0
0.813628 -0.624616 0
0.813091 -0.624917 0
0.81207 -0.627614 0
0.81019 -0.629706 0
0.743291 -0.616697 0
0.739739 -0.613777 0
0.73751 -0.609534 0
0.733312 -0.607186 0
0.732187 -0.601904 0
0.729265 -0.598298 0
0.72767 -0.593446 0
0.724553 -0.590018 0
0.720535 -0.58743 0
0.716806 -0.584531 0
0.714277 -0.580512 0
0.712097 -0.576147 0
0.708955 -0.572745 0
0.704644 -0.570413 0
0.702838 -0.565664 0
0.699814 -0.562104 0
0.69554 -0.559653 0
0.69032 -0.558002 0
0.689179 -0.552744 0
0.684801 -0.550408 0
0.681293 -0.547226 0
0.677799 -0.544013 0
0.67495 -0.540334 0
0.672787 -0.536092 0
0.669746 -0.532625 0
0.665157 -0.530403 0
0.661939 -0.527058 0
0.659272 -0.523306 0
0.655031 -0.520763 0
0.650772 -0.518149 0
0.648043 -0.51446 0
0.645066 -0.510956 0
0.640702 -0.508505 0
0.638056 -0.504778 0
0.634537 -0.501715 0
0.63045 -0.499083 0
0.626318 -0.496449 0
0.624117 -0.492454 0
0.620664 -0.489373 0
0.617914 -0.485821 0
0.612806 -0.483985 0
0.610039 -0.480412 0
